Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		
-29.877	-0.6368125	12.089	0	12.089	0	-29.877	47.59993	82.009	0	82.041	7.098546	82.009	1.256639	82.037	150.0002	12.09	0.0103409							82.035	0	82.037	0			12.09	0.1247073	82.035	0.113493	82.031	0.04703078	82.031	0.06646169			
-29.873	-0.6451517	12.099	0	12.099	0	-29.873	47.60043	82.03	0	82.061	7.099198	82.03	1.256639	82.058	150.0002	12.1	0.01021321							82.056	0	82.058	0			12.1	0.1248613	82.056	0.1134003	82.052	0.04698749	82.052	0.06641217			
-29.869	-0.653934	12.11	0	12.11	0	-29.869	47.60095	82.051	0	82.082	7.099801	82.051	1.256639	82.078	150.0002	12.111	0.01018192							82.076	0	82.078	0			12.111	0.1245243	82.076	0.1132187	82.072	0.04687619	82.072	0.0663406			
-29.865	-0.6597689	12.12	0	12.12	0	-29.865	47.60143	82.071	0	82.103	7.100522	82.071	1.256639	82.099	150.0002	12.121	0.01008175							82.097	0	82.099	0			12.121	0.1254021	82.097	0.1130326	82.093	0.04688403	82.093	0.06614711			
-29.861	-0.654202	12.131	0	12.131	0	-29.861	47.60179	82.092	0	82.124	7.101636	82.092	1.256639	82.12	150.0002	12.132	0.01014555							82.118	0	82.12	0			12.132	0.1248916	82.118	0.1128029	82.114	0.04683827	82.114	0.06596142			
-29.856	-0.6583723	12.141	0	12.141	0	-29.856	47.60217	82.113	0	82.144	7.1027	82.113	1.256639	82.14	150.0002	12.142	0.01010225							82.138	0	82.14	0			12.142	0.1252898	82.138	0.112223	82.134	0.04661614	82.134	0.06560162			
-29.852	-0.6631042	12.151	0	12.151	0	-29.852	47.60257	82.133	0	82.165	7.103159	82.133	1.256639	82.161	150.0002	12.152	0.01026177							82.159	0	82.161	0			12.152	0.125101	82.159	0.1117121	82.155	0.04645621	82.155	0.06525476			
-29.848	-0.6616651	12.162	0	12.162	0	-29.848	47.60285	82.154	0	82.186	7.103539	82.154	1.256639	82.182	150.0002	12.163	0.01016839							82.18	0	82.182	0			12.163	0.1259968	82.18	0.1117729	82.176	0.04642173	82.176	0.0653534			
-29.844	-0.6757658	12.172	0	12.172	0	-29.844	47.60311	82.175	0	82.206	7.1037	82.175	1.256639	82.203	150.0002	12.173	0.01027222							82.201	0	82.203	0			12.173	0.1252707	82.201	0.112036	82.197	0.04650469	82.197	0.06553287			
-29.84	-0.6550533	12.182	0	12.182	0	-29.84	47.60304	82.196	0	82.227	7.103447	82.196	1.256639	82.223	150.0002	12.183	0.01024691							82.221	0	82.223	0			12.183	0.1262014	82.221	0.112452	82.217	0.0467869	82.217	0.06567136			
-29.836	-0.6585926	12.193	0	12.193	0	-29.836	47.60281	82.216	0	82.248	7.103211	82.216	1.256639	82.244	150.0002	12.194	0.01017705							82.242	0	82.244	0			12.194	0.1249433	82.242	0.1129628	82.238	0.04710412	82.238	0.06586234			
-29.832	-0.6652256	12.203	0	12.203	0	-29.832	47.60273	82.237	0	82.269	7.102893	82.237	1.256639	82.265	150.0002	12.204	0.01017342							82.263	0	82.265	0			12.204	0.1255705	82.263	0.1130158	82.259	0.04718806	82.259	0.06582495			
-29.827	-0.6606146	12.213	0	12.213	0	-29.827	47.60286	82.258	0	82.289	7.102542	82.258	1.256639	82.286	150.0002	12.214	0.01034192							82.284	0	82.286	0			12.214	0.1243728	82.284	0.1127272	82.28	0.04707886	82.28	0.06564604			
-29.823	-0.658816	12.224	0	12.224	0	-29.823	47.60281	82.279	0	82.31	7.102394	82.279	1.256639	82.306	150.0002	12.225	0.01027461							82.304	0	82.306	0			12.225	0.1249112	82.304	0.1124157	82.3	0.04701229	82.3	0.06540062			
-29.819	-0.6655152	12.234	0	12.234	0	-29.819	47.6029	82.299	0	82.331	7.102074	82.299	1.256639	82.327	150.0002	12.235	0.01019961							82.325	0	82.327	0			12.235	0.1244493	82.325	0.112766	82.321	0.04723487	82.321	0.06554138			
-29.815	-0.6664416	12.245	0	12.245	0	-29.815	47.60305	82.32	0	82.352	7.102084	82.32	1.256639	82.348	150.0002	12.246	0.01040589							82.346	0	82.348	0			12.246	0.1246938	82.346	0.1132364	82.342	0.04744446	82.342	0.06578617			
-29.811	-0.6426466	12.255	0	12.255	0	-29.811	47.60294	82.341	0	82.372	7.102303	82.341	1.256639	82.368	150.0002	12.256	0.01040456							82.366	0	82.368	0			12.256	0.1240872	82.366	0.112154	82.362	0.04694752	82.362	0.06519458			
-29.807	-0.6691651	12.265	0	12.265	0	-29.807	47.60294	82.361	0	82.393	7.102651	82.361	1.256639	82.389	150.0002	12.266	0.01045921							82.387	0	82.389	0			12.266	0.1243117	82.387	0.1117191	82.383	0.04680779	82.383	0.06492125			
-29.802	-0.6605849	12.276	0	12.276	0	-29.802	47.60286	82.382	0	82.414	7.103018	82.382	1.256639	82.41	150.0002	12.277	0.01036617							82.408	0	82.41	0			12.277	0.1241506	82.408	0.1127094	82.404	0.04735793	82.404	0.06535377			
-29.798	-0.670478	12.286	0	12.286	0	-29.798	47.60241	82.403	0	82.434	7.103493	82.403	1.256639	82.431	150.0002	12.287	0.01028033							82.429	0	82.431	0			12.287	0.1243172	82.429	0.1128984	82.425	0.04751946	82.425	0.06537829			
-29.794	-0.6675949	12.296	0	12.296	0	-29.794	47.60207	82.424	0	82.455	7.104402	82.424	1.256639	82.451	150.0002	12.297	0.01019025							82.449	0	82.451	0			12.297	0.1241615	82.449	0.1130075	82.445	0.04759942	82.445	0.06541147			
-29.79	-0.6541089	12.307	0	12.307	0	-29.79	47.60171	82.444	0	82.476	7.105191	82.444	1.256639	82.472	150.0002	12.308	0.01014427							82.47	0	82.472	0			12.308	0.1245764	82.47	0.11338	82.466	0.04782598	82.466	0.06555518			
-29.786	-0.6704912	12.317	0	12.317	0	-29.786	47.60107	82.465	0	82.497	7.106046	82.465	1.256639	82.493	150.0002	12.318	0.01011786							82.491	0	82.493	0			12.318	0.1242064	82.491	0.1134311	82.487	0.04788044	82.487	0.0655499			
-29.782	-0.6711505	12.327	0	12.327	0	-29.782	47.60065	82.486	0	82.517	7.107029	82.486	1.256639	82.514	150.0002	12.328	0.0102281							82.512	0	82.514	0			12.328	0.12514	82.512	0.11332	82.508	0.04785775	82.508	0.06546209			
-29.778	-0.6522295	12.338	0	12.338	0	-29.778	47.60018	82.507	0	82.538	7.108228	82.507	1.256639	82.534	150.0002	12.339	0.01009847							82.532	0	82.534	0			12.339	0.1250524	82.532	0.1133409	82.528	0.04790618	82.528	0.06543579			
-29.773	-0.6564134	12.348	0	12.348	0	-29.773	47.59954	82.527	0	82.559	7.109621	82.527	1.256639	82.555	150.0002	12.349	0.01017019							82.553	0	82.555	0			12.349	0.1252881	82.553	0.113403	82.549	0.04801965	82.549	0.06538319			
-29.769	-0.6576117	12.359	0	12.359	0	-29.769	47.5988	82.548	0	82.58	7.110769	82.548	1.256639	82.576	150.0002	12.36	0.01020724							82.574	0	82.576	0			12.36	0.1252889	82.574	0.1133361	82.57	0.04794558	82.57	0.06538926			
-29.765	-0.6703493	12.369	0	12.369	0	-29.765	47.59801	82.569	0	82.6	7.111933	82.569	1.256639	82.597	150.0002	12.37	0.0102689							82.595	0	82.597	0			12.37	0.1247878	82.595	0.1132944	82.59	0.04778673	82.59	0.06550965			
-29.761	-0.6664013	12.379	0	12.379	0	-29.761	47.59746	82.589	0	82.621	7.113394	82.589	1.256639	82.617	150.0002	12.38	0.01025117							82.615	0	82.617	0			12.38	0.1261326	82.615	0.1134068	82.611	0.04779205	82.611	0.06561233			
-29.757	-0.6681415	12.39	0	12.39	0	-29.757	47.59696	82.61	0	82.642	7.114882	82.61	1.256639	82.638	150.0002	12.391	0.01027591							82.636	0	82.638	0			12.391	0.1273348	82.636	0.1131702	82.632	0.04762914	82.632	0.06554092			
-29.753	-0.6408362	12.4	0	12.4	0	-29.753	47.59651	82.631	0	82.663	7.11618	82.631	1.256639	82.659	150.0002	12.401	0.01027756							82.657	0	82.659	0			12.401	0.1272851	82.657	0.1132071	82.653	0.04768457	82.653	0.06552407			
-29.749	-0.6604418	12.41	0	12.41	0	-29.749	47.5962	82.652	0	82.683	7.117326	82.652	1.256639	82.679	150.0002	12.411	0.01022242							82.677	0	82.679	0			12.411	0.1261383	82.677	0.1133547	82.673	0.04776514	82.673	0.0655892			
-29.744	-0.6572583	12.421	0	12.421	0	-29.744	47.59582	82.672	0	82.704	7.118668	82.672	1.256639	82.7	150.0002	12.422	0.01015704							82.698	0	82.7	0			12.422	0.1256051	82.698	0.1134162	82.694	0.04782876	82.694	0.06559062			
-29.74	-0.6452765	12.431	0	12.431	0	-29.74	47.59571	82.693	0	82.725	7.11998	82.693	1.256639	82.721	150.0002	12.432	0.01017263							82.719	0	82.721	0			12.432	0.1249757	82.719	0.1136004	82.715	0.04788782	82.715	0.06570715			
-29.736	-0.6516485	12.441	0	12.441	0	-29.736	47.59582	82.714	0	82.745	7.121505	82.714	1.256639	82.742	150.0002	12.442	0.01021246							82.74	0	82.742	0			12.442	0.1239217	82.74	0.1136321	82.736	0.04789767	82.736	0.06575574			
-29.732	-0.6628692	12.452	0	12.452	0	-29.732	47.5961	82.735	0	82.766	7.123369	82.735	1.256639	82.762	150.0002	12.453	0.01023879							82.76	0	82.762	0			12.453	0.1240869	82.76	0.1159171	82.756	0.04912142	82.756	0.06679533			
-29.728	-0.6580637	12.462	0	12.462	0	-29.728	47.596	82.755	0	82.787	7.123975	82.755	1.256639	82.783	150.0002	12.463	0.01018483							82.781	0	82.783	0			12.463	0.1247635	82.781	0.1157535	82.777	0.04902203	82.777	0.06672727			
-29.724	-0.6738319	12.473	0	12.473	0	-29.724	47.59605	82.776	0	82.808	7.124536	82.776	1.256639	82.804	150.0002	12.474	0.0101629							82.802	0	82.804	0			12.474	0.1245743	82.802	0.1149332	82.798	0.04868499	82.798	0.06623701			
-29.72	-0.6653231	12.483	0	12.483	0	-29.72	47.59608	82.797	0	82.828	7.125805	82.797	1.256639	82.825	150.0002	12.484	0.01011431							82.823	0	82.825	0			12.484	0.1247812	82.823	0.1136969	82.819	0.04810238	82.819	0.0655956			
-29.715	-0.6746511	12.493	0	12.493	0	-29.715	47.59658	82.817	0	82.849	7.126891	82.817	1.256639	82.845	150.0002	12.494	0.01011048							82.843	0	82.845	0			12.494	0.1249755	82.843	0.1138436	82.839	0.04813639	82.839	0.06570832			
-29.711	-0.6591886	12.504	0	12.504	0	-29.711	47.59702	82.838	0	82.87	7.127855	82.838	1.256639	82.866	150.0002	12.505	0.01021478							82.864	0	82.866	0			12.505	0.125405	82.864	0.1139075	82.86	0.04820577	82.86	0.06569615			
-29.707	-0.6712284	12.514	0	12.514	0	-29.707	47.59727	82.859	0	82.891	7.129452	82.859	1.256639	82.887	150.0002	12.515	0.01020153							82.885	0	82.887	0			12.515	0.1252064	82.885	0.1133422	82.881	0.0479417	82.881	0.06539974			
-29.703	-0.6484038	12.524	0	12.524	0	-29.703	47.5974	82.88	0	82.911	7.130653	82.88	1.256639	82.907	150.0002	12.525	0.0102328							82.905	0	82.907	0			12.525	0.1252105	82.905	0.1132073	82.901	0.04791735	82.901	0.06529012			
-29.699	-0.6514709	12.535	0	12.535	0	-29.699	47.59744	82.9	0	82.932	7.131648	82.9	1.256639	82.928	150.0002	12.536	0.01027743							82.926	0	82.928	0			12.536	0.1252495	82.926	0.1131784	82.922	0.04789485	82.922	0.06528077			
-29.695	-0.6497447	12.545	0	12.545	0	-29.695	47.59787	82.921	0	82.953	7.132766	82.921	1.256639	82.949	150.0002	12.546	0.01023483							82.947	0	82.949	0			12.546	0.125357	82.947	0.1128087	82.943	0.04773769	82.943	0.06507223			
-29.691	-0.6644909	12.555	0	12.555	0	-29.691	47.598	82.942	0	82.973	7.134009	82.942	1.256639	82.97	150.0002	12.556	0.01015064							82.968	0	82.97	0			12.556	0.1254212	82.968	0.1130913	82.964	0.04789227	82.964	0.06519978			
-29.686	-0.6563038	12.566	0	12.566	0	-29.686	47.59825	82.963	0	82.994	7.13545	82.963	1.256639	82.99	150.0002	12.567	0.01024841							82.988	0	82.99	0			12.567	0.1255867	82.988	0.1132193	82.984	0.04791899	82.984	0.06530166			
-29.682	-0.6468788	12.576	0	12.576	0	-29.682	47.59801	82.983	0	83.015	7.136636	82.983	1.256639	83.011	150.0002	12.577	0.01032565							83.009	0	83.011	0			12.577	0.1255561	83.009	0.1135393	83.005	0.04807236	83.005	0.06546535			
-29.678	-0.6588857	12.587	0	12.587	0	-29.678	47.59779	83.004	0	83.036	7.137529	83.004	1.256639	83.032	150.0002	12.588	0.01026256							83.03	0	83.032	0			12.588	0.1254859	83.03	0.1133089	83.026	0.04804336	83.026	0.065267			
-29.674	-0.6715091	12.597	0	12.597	0	-29.674	47.59777	83.025	0	83.056	7.138441	83.025	1.256639	83.053	150.0002	12.598	0.01016133							83.051	0	83.053	0			12.598	0.1253344	83.051	0.1135153	83.047	0.0481625	83.047	0.06535265			
-29.67	-0.6587459	12.607	0	12.607	0	-29.67	47.59716	83.045	0	83.077	7.139563	83.045	1.256639	83.073	150.0002	12.608	0.01024143							83.071	0	83.073	0			12.608	0.1252756	83.071	0.1134761	83.067	0.04810296	83.067	0.06537259			
-29.666	-0.6630241	12.618	0	12.618	0	-29.666	47.59644	83.066	0	83.098	7.140535	83.066	1.256639	83.094	150.0002	12.619	0.0103829							83.092	0	83.094	0			12.619	0.125459	83.092	0.1133397	83.088	0.04807182	83.088	0.06526466			
-29.662	-0.6489608	12.628	0	12.628	0	-29.662	47.59557	83.087	0	83.119	7.141592	83.087	1.256639	83.115	150.0002	12.629	0.01031198							83.113	0	83.115	0			12.629	0.1250351	83.113	0.1130068	83.109	0.04788832	83.109	0.06511661			
-29.657	-0.6733872	12.638	0	12.638	0	-29.657	47.5946	83.108	0	83.139	7.142524	83.108	1.256639	83.136	150.0002	12.639	0.01029458							83.134	0	83.136	0			12.639	0.1246779	83.134	0.1127997	83.129	0.04779823	83.129	0.06500391			
-29.653	-0.6850945	12.649	0	12.649	0	-29.653	47.59375	83.128	0	83.16	7.144063	83.128	1.256639	83.156	150.0002	12.65	0.01030002							83.154	0	83.156	0			12.65	0.124409	83.154	0.1131678	83.15	0.04800308	83.15	0.06516213			
-29.649	-0.6760526	12.659	0	12.659	0	-29.649	47.59329	83.149	0	83.181	7.144466	83.149	1.256639	83.177	150.0002	12.66	0.01032292							83.175	0	83.177	0			12.66	0.1244347	83.175	0.1121831	83.171	0.04758205	83.171	0.06459524			
-29.645	-0.666687	12.67	0	12.67	0	-29.645	47.59261	83.17	0	83.202	7.145847	83.17	1.256639	83.198	150.0002	12.671	0.01027344							83.196	0	83.198	0			12.671	0.1245522	83.196	0.1138788	83.192	0.048405	83.192	0.06548532			
-29.641	-0.6706528	12.68	0	12.68	0	-29.641	47.59173	83.19	0	83.222	7.146849	83.19	1.256639	83.218	150.0002	12.681	0.01031746							83.216	0	83.218	0			12.681	0.1247133	83.216	0.1134262	83.212	0.04821268	83.212	0.06520978			
-29.637	-0.6496469	12.69	0	12.69	0	-29.637	47.59133	83.211	0	83.243	7.147489	83.211	1.256639	83.239	150.0002	12.691	0.01028877							83.237	0	83.239	0			12.691	0.1246687	83.237	0.1120057	83.233	0.04750859	83.233	0.06449056			
-29.633	-0.6418899	12.701	0	12.701	0	-29.633	47.59126	83.232	0	83.264	7.148596	83.232	1.256639	83.26	150.0002	12.702	0.01017078							83.258	0	83.26	0			12.702	0.1248405	83.258	0.112916	83.254	0.04801362	83.254	0.06490752			
-29.628	-0.661414	12.711	0	12.711	0	-29.628	47.59153	83.253	0	83.284	7.149491	83.253	1.256639	83.281	150.0002	12.712	0.01024845							83.279	0	83.281	0			12.712	0.1247952	83.279	0.1131219	83.275	0.04807514	83.275	0.06504779			
-29.624	-0.6554165	12.721	0	12.721	0	-29.624	47.59182	83.273	0	83.305	7.150314	83.273	1.256639	83.301	150.0002	12.722	0.01036896							83.299	0	83.301	0			12.722	0.1249624	83.299	0.1130485	83.295	0.04810391	83.295	0.06494401			
-29.62	-0.6631972	12.732	0	12.732	0	-29.62	47.59184	83.294	0	83.326	7.151242	83.294	1.256639	83.322	150.0002	12.733	0.01042204							83.32	0	83.322	0			12.733	0.125136	83.32	0.1132542	83.316	0.04821884	83.316	0.065037			
-29.616	-0.660184	12.742	0	12.742	0	-29.616	47.59183	83.315	0	83.347	7.152041	83.315	1.256639	83.343	150.0002	12.743	0.01018276							83.341	0	83.343	0			12.743	0.1249843	83.341	0.1136029	83.337	0.04841423	83.337	0.06519077			
-29.612	-0.6532643	12.752	0	12.752	0	-29.612	47.59229	83.336	0	83.367	7.152824	83.336	1.256639	83.364	150.0002	12.753	0.01020356							83.362	0	83.364	0			12.753	0.1247619	83.362	0.1137056	83.357	0.04848962	83.357	0.0652165			
-29.608	-0.6395034	12.763	0	12.763	0	-29.608	47.5931	83.356	0	83.388	7.15386	83.356	1.256639	83.384	150.0002	12.764	0.01029411							83.382	0	83.384	0			12.764	0.1249207	83.382	0.1137608	83.378	0.04854119	83.378	0.06522002			
-29.603	-0.6375298	12.773	0	12.773	0	-29.603	47.59416	83.377	0	83.409	7.154769	83.377	1.256639	83.405	150.0002	12.774	0.01044374							83.403	0	83.405	0			12.774	0.125014	83.403	0.1135013	83.399	0.0483687	83.399	0.0651309			
-29.599	-0.6642398	12.784	0	12.784	0	-29.599	47.59476	83.398	0	83.43	7.155528	83.398	1.256639	83.426	150.0002	12.785	0.01041784							83.424	0	83.426	0			12.785	0.1255554	83.424	0.1134679	83.42	0.04834388	83.42	0.06512404			
-29.595	-0.6759479	12.794	0	12.794	0	-29.595	47.59504	83.418	0	83.45	7.156495	83.418	1.256639	83.446	150.0002	12.795	0.01046444							83.444	0	83.446	0			12.795	0.1252009	83.444	0.1132959	83.44	0.04823858	83.44	0.0650557			
-29.591	-0.674593	12.804	0	12.804	0	-29.591	47.59551	83.439	0	83.471	7.15731	83.439	1.256639	83.467	150.0002	12.805	0.01026939							83.465	0	83.467	0			12.805	0.1254655	83.465	0.1133495	83.461	0.04832315	83.461	0.06502688			
-29.587	-0.6663158	12.815	0	12.815	0	-29.587	47.59616	83.46	0	83.492	7.158011	83.46	1.256639	83.488	150.0002	12.816	0.01017327							83.486	0	83.488	0			12.816	0.1274448	83.486	0.1136271	83.482	0.04843446	83.482	0.06519405			
-29.583	-0.6679571	12.825	0	12.825	0	-29.583	47.59698	83.481	0	83.512	7.15871	83.481	1.256639	83.509	150.0002	12.826	0.01018753							83.507	0	83.509	0			12.826	0.1279655	83.507	0.1137886	83.503	0.04856011	83.503	0.06522934			
-29.579	-0.6725389	12.835	0	12.835	0	-29.579	47.59754	83.501	0	83.533	7.159667	83.501	1.256639	83.529	150.0002	12.836	0.01030854							83.527	0	83.529	0			12.836	0.1271216	83.527	0.1134612	83.523	0.04837929	83.523	0.06507885			
-29.574	-0.6794867	12.846	0	12.846	0	-29.574	47.59784	83.522	0	83.554	7.160567	83.522	1.256639	83.55	150.0002	12.847	0.01015053							83.548	0	83.55	0			12.847	0.1266702	83.548	0.1133297	83.544	0.04834245	83.544	0.06498689			
-29.57	-0.6863651	12.856	0	12.856	0	-29.57	47.5983	83.543	0	83.575	7.161257	83.543	1.256639	83.571	150.0002	12.857	0.01023114							83.569	0	83.571	0			12.857	0.1261212	83.569	0.113484	83.565	0.04842519	83.565	0.06506011			
-29.566	-0.6706312	12.866	0	12.866	0	-29.566	47.59871	83.564	0	83.595	7.162017	83.564	1.256639	83.592	150.0002	12.867	0.01022791							83.59	0	83.592	0			12.867	0.1250023	83.59	0.1137532	83.586	0.04860891	83.586	0.06514626			
-29.562	-0.6543452	12.877	0	12.877	0	-29.562	47.5989	83.584	0	83.616	7.162577	83.584	1.256639	83.612	150.0002	12.878	0.01022678							83.61	0	83.612	0			12.878	0.1228756	83.61	0.1154417	83.606	0.04955889	83.606	0.06589524			
-29.558	-0.6638591	12.887	0	12.887	0	-29.558	47.59865	83.605	0	83.637	7.163244	83.605	1.256639	83.633	150.0002	12.888	0.0101353							83.631	0	83.633	0			12.888	0.123047	83.631	0.116811	83.627	0.0502292	83.627	0.06658995			
-29.554	-0.680938	12.898	0	12.898	0	-29.554	47.598	83.626	0	83.658	7.16438	83.626	1.256639	83.654	150.0002	12.899	0.01028431							83.652	0	83.654	0			12.899	0.1247555	83.652	0.116149	83.648	0.04986884	83.648	0.06627243			
-29.55	-0.659763	12.908	0	12.908	0	-29.55	47.59726	83.646	0	83.678	7.165451	83.646	1.256639	83.675	150.0002	12.909	0.01026601							83.672	0	83.675	0			12.909	0.1251335	83.672	0.1147996	83.668	0.04917049	83.668	0.06562026			
-29.545	-0.6662388	12.918	0	12.918	0	-29.545	47.59673	83.667	0	83.699	7.165765	83.667	1.256639	83.695	150.0002	12.919	0.0103211							83.693	0	83.695	0			12.919	0.1250316	83.693	0.1142671	83.689	0.04893948	83.689	0.0653265			
-29.541	-0.6790163	12.929	0	12.929	0	-29.541	47.59606	83.688	0	83.72	7.166338	83.688	1.256639	83.716	150.0002	12.93	0.01010156							83.714	0	83.716	0			12.93	0.1255772	83.714	0.1143784	83.71	0.04899998	83.71	0.06537982			
-29.537	-0.6517618	12.939	0	12.939	0	-29.537	47.59508	83.709	0	83.741	7.167246	83.709	1.256639	83.737	150.0002	12.94	0.0102006							83.735	0	83.737	0			12.94	0.1258166	83.735	0.1144405	83.731	0.04901722	83.731	0.06542323			
-29.533	-0.6439465	12.949	0	12.949	0	-29.533	47.59428	83.729	0	83.761	7.167828	83.729	1.256639	83.757	150.0002	12.95	0.01010332							83.755	0	83.757	0			12.95	0.1251146	83.755	0.1140295	83.751	0.04881375	83.751	0.065213			
-29.529	-0.6634085	12.96	0	12.96	0	-29.529	47.59373	83.75	0	83.782	7.168365	83.75	1.256639	83.778	150.0002	12.961	0.0101027							83.776	0	83.778	0			12.961	0.1251544	83.776	0.1138759	83.772	0.04875258	83.772	0.06512361			
-29.525	-0.6723371	12.97	0	12.97	0	-29.525	47.59338	83.771	0	83.803	7.168988	83.771	1.256639	83.799	150.0002	12.971	0.01019753							83.797	0	83.799	0			12.971	0.1245383	83.797	0.1138585	83.793	0.04877611	83.793	0.06508206			
-29.521	-0.664584	12.98	0	12.98	0	-29.521	47.59331	83.792	0	83.823	7.169785	83.792	1.256639	83.82	150.0002	12.981	0.01024623							83.818	0	83.82	0			12.981	0.1257693	83.818	0.1139971	83.814	0.04889629	83.814	0.0651025			
-29.516	-0.6614795	12.991	0	12.991	0	-29.516	47.59319	83.812	0	83.844	7.170502	83.812	1.256639	83.84	150.0002	12.992	0.01030373							83.838	0	83.84	0			12.992	0.1249644	83.838	0.114075	83.834	0.04891317	83.834	0.06516181			
-29.512	-0.6713068	13.001	0	13.001	0	-29.512	47.59307	83.833	0	83.865	7.171091	83.833	1.256639	83.861	150.0002	13.002	0.01027091							83.859	0	83.861	0			13.002	0.1257352	83.859	0.1142225	83.855	0.04897882	83.855	0.06524469			
-29.508	-0.6648497	13.012	0	13.012	0	-29.508	47.59313	83.854	0	83.886	7.171798	83.854	1.256639	83.882	150.0002	13.013	0.01015866							83.88	0	83.882	0			13.013	0.125119	83.88	0.1139879	83.876	0.04884775	83.876	0.06513711			
-29.504	-0.6610389	13.022	0	13.022	0	-29.504	47.59318	83.874	0	83.906	7.172525	83.874	1.256639	83.903	150.0002	13.023	0.01035825							83.901	0	83.903	0			13.023	0.1261313	83.901	0.1139596	83.896	0.04887594	83.896	0.06508533			
-29.5	-0.6807786	13.032	0	13.032	0	-29.5	47.5933	83.895	0	83.927	7.173089	83.895	1.256639	83.923	150.0002	13.033	0.0101677							83.921	0	83.923	0			13.033	0.1256118	83.921	0.1139435	83.917	0.04888105	83.917	0.06506155			
-29.496	-0.676698	13.043	0	13.043	0	-29.496	47.5936	83.916	0	83.948	7.173601	83.916	1.256639	83.944	150.0002	13.044	0.0100619							83.942	0	83.944	0			13.044	0.1260739	83.942	0.1139363	83.938	0.04884673	83.938	0.06509016			
-29.492	-0.6709197	13.053	0	13.053	0	-29.492	47.59385	83.937	0	83.969	7.174266	83.937	1.256639	83.965	150.0002	13.054	0.01045548							83.963	0	83.965	0			13.054	0.1256799	83.963	0.1139679	83.959	0.04886248	83.959	0.06510536			
